id   , sku          , name                                         , slug                                       , description, short description, category           , brand            , retail_price, wholesale_price, cost_price, PURCHASE PRICE (Including tax), PURCHASE PRICE (Excluding tax), PROFIT MARGIN, OPENING STOCK, min_wholesale_qty, stock_quantity, low_stock_threshold, weight, ingredients, usage_instructions, tags, status   , image_url
C1588,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1589,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1590,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1591,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1592,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1593,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1594,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1595,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1596,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1597,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1598,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1599,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1600,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1601,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1602,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1603,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1604,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1605,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1606,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1607,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1608,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1609,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1610,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1611,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1612,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1613,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1614,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1615,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1616,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1617,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1618,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1619,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1620,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1621,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1622,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1623,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1624,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1625,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1626,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1627,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1628,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1629,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1630,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1631,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1632,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1633,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1634,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1635,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1636,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1637,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1638,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1639,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1640,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1641,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1642,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1643,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1644,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1645,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1646,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1647,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1648,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1649,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1650,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1651,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1652,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1653,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1654,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1655,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1656,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1657,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1658,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1659,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1660,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1661,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1662,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1663,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1664,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1665,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1666,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1667,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1668,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1669,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1670,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1671,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1672,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1673,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1674,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1675,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1676,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1677,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1678,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1679,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1680,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1681,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1682,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1683,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1684,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1685,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1686,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1687,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1688,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1689,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
C1690,              ,                                              ,                                            ,            ,                  , WATCH              ,                  ,             ,            0   ,       0   ,                               ,                               ,              , #DIV/0!      ,                10,               ,                    ,       ,            ,                   ,     , available, 
